ID_Eventos,FechaHora,ID_Sitio,Nombre_Actividad,Cantidad,Camera,Descripcion,ID_Usuario,Eventoscol
5422,"2025-11-23 20:04:50",291,"OMNIA Crash",0,,"TOOK BY ST8 CATALINA GARCIA / BACK 20:05",44,NULL
5423,"2025-11-23 19:50:02",286,"Cleaner on site",1,12,"out at 20:06",7,NULL
5424,"2025-11-23 20:08:09",284,"Employee out",0,6,"Last employee / Closed gate",60,NULL
5425,"2025-11-23 20:13:12",335,Dropoff,1,26,"BLACK SUV",78,NULL
5426,"2025-11-23 20:14:42",278,dropoff,1,09,"White SUV",33,NULL
5427,"2025-11-23 20:12:50",257,"Employee out",0,06,"Silver Sedan Report By Call",11,NULL
5428,"2025-11-23 20:06:54",216,"Cleaner out",1,07,,68,NULL
5429,"2025-11-23 19:57:36",342,Dropoff,1,13,"White sedan",60,NULL
5430,"2025-11-23 20:19:37",354,"Cleaner on site",2,01,,47,NULL
5431,"2025-11-23 20:19:33",295,"Cleaner on site",1,46,"Out 23:32",63,NULL
5432,"2025-11-23 20:20:08",318,Dropoff,1,05,"sedan black",47,NULL
5433,"2025-11-23 20:15:02",135,Dropoff,1,18/6,"BLACK SUV; Fuera del perimetro",92,NULL
5434,"2025-11-23 20:21:21",141,Dropoff,0,03,"black sedan",41,NULL
5435,"2025-11-23 20:24:57",301,Pickup,1,12,"pictruck gray",47,NULL
5436,"2025-11-23 20:26:08",270,Dropoff,0,12,"GRAY SUV",44,NULL
5437,"2025-11-23 20:25:34",240,dropoff,1,01,"Black Off ROad",33,NULL
5438,"2025-11-23 20:29:11",278,dropoff,1,09,"Black SUV",33,NULL
5439,"2025-11-23 20:27:41",292,Dropoff,1,09,"white SUV",78,NULL
5442,"2025-11-23 20:26:59",219,Dropoff,1,20,"Black Sedan",42,NULL
5443,"2025-11-23 19:32:35",350,Dropoff,1,1,"Black sedan",60,NULL
5444,"2025-11-23 20:28:02",335,Dropoff,0,22,"burgundy sedan",78,NULL
5445,"2025-11-23 20:26:40",349,Dropoff,1,17,"A DARK GRAY VAN",8,NULL
5446,"2025-11-23 20:31:24",152,Dropoff,1,45/46,"White SUV",42,NULL
5447,"2025-11-23 20:28:02",144,Dropoff,6,28,"6 white pick up truck",54,NULL
5448,"2025-11-23 20:33:31",260,Pickup,0,12,"GRAY SUV",44,NULL
5449,"2025-11-23 20:33:34",282,Dropoff,1,20,"black PUT",7,NULL
5450,"2025-11-23 20:36:13",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",95,NULL
5451,"2025-11-23 20:30:08",315,Dropoff,1,08,"A GRAY SUV",8,NULL
5452,"2025-11-23 20:36:15",354,Dropoff,1,04,"pictruk red",47,NULL
5454,"2025-11-23 20:41:05",342,"Cleaner out",3,14,"Black SUV",60,NULL
5455,"2025-11-23 20:32:30",322,"Employee out",1,39,"gray sedan",78,NULL
5456,"2025-11-23 20:43:46",217,Dropoff,1,13,"Blakc sedan",48,NULL
5457,"2025-11-23 20:37:08",204,Dropoff,1,07,"Gray SUV",11,NULL
5458,"2025-11-23 20:47:39",292,Dropoff,1,09,"red off road",78,NULL
5459,"2025-11-23 20:43:23",152,Dropoff,1,45,"White SUV",42,NULL
5460,"2025-11-23 20:37:13",264,"Cleaner in",2,03,"White Sedan, Out at 21:00 Gray Pick Up Truck",11,NULL
5461,"2025-11-23 20:51:40",341,"Traffic Stop",1,01,,8,NULL
5462,"2025-11-23 20:42:27",152,Dropoff,1,09,"White SUV",42,NULL
5463,"2025-11-23 20:57:14",266,"Cleaner in",1,15,"gray suv",66,NULL
5464,"2025-11-23 20:55:27",239,Dropoff,1,01,"Black suv",41,NULL
5465,"2025-11-23 20:58:27",130,"Cleaner out",2,11,,44,NULL
5466,"2025-11-23 20:58:08",239,Delivery,0,36,"White van out at 9:03",41,NULL
5467,"2025-11-23 20:44:21",217,Dropoff,4,14,"2 Grey sedan's 1 Red sedan 1 Blue Sedan",48,NULL
5468,"2025-11-23 21:02:51",174,Dropoff,1,2,"Grey SUV",48,NULL
5469,"2025-11-23 21:01:43",130,Dropoff,0,05,"WHITE SUV",44,NULL
5470,"2025-11-23 21:06:04",124,Dropoff,0,04,"BLACK SEDAN",44,NULL
5471,"2025-11-23 21:05:20",353,Dropoff,1,18,"A BLACK PICK UP TRUCK",8,NULL
5472,"2025-11-23 21:18:49",291,"START SHIFT",0,,"Do Not Edit - No Editar",15,NULL
5473,"2025-11-23 21:18:28",225,"Cleaner on site",1,52,,70,NULL
5474,"2025-11-23 21:18:42",286,Dropoff,1,04,"White SUV",7,NULL
5475,"2025-11-23 21:20:19",137,dropoff,1,13,"Black SUV",33,NULL
5476,"2025-11-23 21:19:47",282,Dropoff,1,20,"black SUV",7,NULL
5477,"2025-11-23 21:23:50",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",15,NULL
5478,"2025-11-23 21:23:53",291,"START SHIFT",0,,"Do Not Edit - No Editar",15,NULL
5479,"2025-11-23 21:21:56",184,Pickup,1,4,"1 white suv.",53,NULL
5480,"2025-11-23 21:24:10",307,Dropoff,1,1,"1 white suv",53,NULL
5481,"2025-11-23 21:30:03",291,"Start Shift",0,,,31,NULL
5482,"2025-11-23 21:30:12",301,Dropoff,1,02,"suv red",47,NULL
5483,"2025-11-23 21:30:42",291,"START SHIFT",0,,"Do Not Edit - No Editar",35,NULL
5484,"2025-11-23 21:29:08",303,Dropoff,1,14,"Black sedan",60,NULL
5485,"2025-11-23 21:30:55",291,"Change Split",0,,12/11,35,NULL
5486,"2025-11-23 21:31:25",291,"START SHIFT",0,,"Do Not Edit - No Editar",72,NULL
5487,"2025-11-23 21:31:40",291,"START SHIFT",0,,"Do Not Edit - No Editar",77,NULL
5488,"2025-11-23 21:31:33",144,Dropoff,2,28,"1 white, 1 black pick up truck",54,NULL
5489,"2025-11-23 21:33:48",291,"START SHIFT",0,,"Do Not Edit - No Editar",91,NULL
5490,"2025-11-23 21:34:19",240,dropoff,1,02,"Black Pick up Truck",33,NULL
5491,"2025-11-23 21:34:48",240,dropoff,1,02,"Gray SUV",33,NULL
5492,"2025-11-23 21:30:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",22,NULL
5493,"2025-11-23 21:36:18",291,"START SHIFT",0,,"Do Not Edit - No Editar",25,NULL
5494,"2025-11-23 21:37:06",291,"Change Split",0,,"lux 10/4",72,NULL
5495,"2025-11-23 21:37:15",291,"Change Split",0,,"split 17-10",25,NULL
5496,"2025-11-23 21:37:13",291,"Change Split",1,,"TO SP 10",8,NULL
5497,"2025-11-23 21:37:17",291,"Change Split",0,,17/12,35,NULL
5498,"2025-11-23 21:37:16",291,"Change Split",0,0,"Split 17 Station 5 Omnia",11,NULL
5499,"2025-11-23 21:37:18",291,"Change Split",0,,17,42,NULL
5500,"2025-11-23 21:30:31",291,"START SHIFT",0,,"Do Not Edit - No Editar",79,NULL
5501,"2025-11-23 21:37:39",291,"Change Split",0,,SP17-ST14,31,NULL
5502,"2025-11-23 21:37:11",291,"Change Split",0,,"SP 10 ST 6 LUX",63,NULL
5503,"2025-11-23 21:37:05",291,"Change Split",0,0,"split 17/8 omnia",92,NULL
5504,"2025-11-23 21:37:47",291,"START SHIFT",0,,"Do Not Edit - No Editar",40,NULL
5505,"2025-11-23 21:37:41",291,"Change Split",0,,10-1,53,NULL
5506,"2025-11-23 21:37:52",291,"Change Split",0,,17/9,90,NULL
5507,"2025-11-23 21:37:16",163,"Change Split",0,,"split 10 - stat 7 luxriot",7,NULL
5509,"2025-11-23 21:37:54",291,"Change Split",0,,"SP 10 - ST 9",41,NULL
5510,"2025-11-23 21:38:02",136,"Cleaner on site",1,62,,31,NULL
5511,"2025-11-23 21:37:48",291,"Change Split",0,,"10/8 lux",66,NULL
5512,"2025-11-23 21:37:28",291,"Change Split",0,,17-15,91,NULL
5513,"2025-11-23 21:37:04",291,"Change Split",17,,,33,NULL
5514,"2025-11-23 21:37:38",291,"Change Split",0,,"Split 17",68,NULL
5515,"2025-11-23 21:37:14",291,"Change Split",1,,"Split 17 Station 16",40,NULL
5516,"2025-11-23 21:37:35",291,"Change Split",0,,"SP17 ST9 OMN",44,NULL
5517,"2025-11-23 21:37:44",291,"Change Split",0,,17-11,22,NULL
5518,"2025-11-23 21:37:52",291,"Change Split",17,,"Station 3",70,NULL
5519,"2025-11-23 21:37:43",291,"Change Split",0,,split17/station13,77,NULL
5520,"2025-11-23 21:39:23",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",90,NULL
5521,"2025-11-23 21:39:26",291,"START SHIFT",0,,"Do Not Edit - No Editar",90,NULL
5522,"2025-11-23 21:37:01",291,"Change Split",0,-,"SPLIT 10 - STATION 3",60,NULL
5523,"2025-11-23 21:37:17",291,"Change Split",0,,"splt 17",54,NULL
5524,"2025-11-23 21:40:13",144,Dropoff,0,28,"Dropp off out - Flash back",31,NULL
5525,"2025-11-23 21:40:15",202,"Cleaner on site",1,39,,79,NULL
5526,"2025-11-23 21:41:42",144,"Cleaner on site",3,A06,"Out 10:18 - Sedn rojo - Out 11:17 Suv silver",31,NULL
5527,"2025-11-23 21:42:24",282,Dropoff,3,"14, 13, 24","suv's / 2 orange, 1 white",7,NULL
5528,"2025-11-23 20:59:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",85,NULL
5529,"2025-11-23 21:37:40",291,"Change Split",0,0,"split 10 st 10",10,NULL
5530,"2025-11-23 21:45:46",337,"Cleaner on site",1,13,"Black pick up truck out at 21:46",41,NULL
5531,"2025-11-23 21:47:36",303,Dropoff,1,14,"blue suv",10,NULL
5532,"2025-11-23 21:46:50",240,Dropoff,1,03,"Black SUV",42,NULL
5533,"2025-11-23 21:49:57",121,"Cleaner on site",2,64,"out 00:47",25,NULL
5535,"2025-11-23 21:58:50",141,Dropoff,1,17,"Sedan negro - Out picatruck blanca",31,NULL
5536,"2025-11-23 21:59:14",152,"Employee on site",2,12,"Suv gray",40,NULL
5537,"2025-11-23 22:01:41",344,"Employee on site",3,49,,60,NULL
5538,"2025-11-23 22:03:30",295,"Charging Station",1,13,,63,NULL
5539,"2025-11-23 22:03:44",337,"Cleaner in",2,30,"Red suv",41,NULL
5540,"2025-11-23 22:06:42",196,"Cleaner in",2,05,"SUV GRUS OUT 10:58",91,NULL
5541,"2025-11-23 22:02:25",344,"Security Patroling",1,25,,60,NULL
5542,"2025-11-23 22:08:21",201,"Employee out",1,04,"Black SUV",11,NULL
5543,"2025-11-23 22:09:09",266,"Cleaner on site",1,88,,33,NULL
5544,"2025-11-23 22:10:45",141,Dropoff,3,13,"Suv azul - Suv negro (2)",31,NULL
5546,"2025-11-23 22:13:29",140,"Security Patroling",1,30,,40,NULL
5547,"2025-11-23 22:14:32",195,Dropoff,1,1,"Dark-blue minivan",90,NULL
5548,"2025-11-23 22:17:37",279,"Police Patroling",1,3,,90,NULL
5549,"2025-11-23 22:19:25",347,"Traffic Stop",1,06,"An integrated tow truck drops a black pick up truck in the site",41,NULL
5550,"2025-11-23 22:21:25",344,Pickup,1,23,"Black sedan",60,NULL
5551,"2025-11-23 22:25:25",275,Dropoff,1,21,"Black SUV",90,NULL
5552,"2025-11-23 22:25:41",156,"Employee in",1,18,"black sedan, left at 23:58",54,NULL
5553,"2025-11-23 22:40:14",313,"Security Patroling",1,10,"He is driving a golf car",60,NULL
5554,"2025-11-23 22:44:17",156,"Police Patroling",0,2,,72,NULL
5556,"2025-11-23 22:46:05",126,"Employee out",1,05,"Blue Sedan",33,NULL
5557,"2025-11-23 22:49:23",256,Dropoff,1,7,"Black Sedan",79,NULL
5559,"2025-11-23 22:53:17",336,Dropoff,0,15,"black sedan",78,NULL
5560,"2025-11-23 22:54:23",298,Dropoff,1,2,"Gray suv",66,NULL
5561,"2025-11-23 22:52:29",337,"Employee in",0,30,"Black suv",41,NULL
5562,"2025-11-23 22:58:41",291,"Change Split",0,,14/12,35,NULL
5563,"2025-11-23 22:58:42",291,"Change Split",0,,"Split 14",68,NULL
5564,"2025-11-23 22:58:56",291,"Change Split",14,,,33,NULL
5565,"2025-11-23 22:59:01",291,"Change Split",1,,,25,NULL
5566,"2025-11-23 22:58:20",291,"Change Split",14,,"Station 3",70,NULL
5567,"2025-11-23 22:59:23",291,"Change Split",0,,"SP14 ST9 OMN",44,NULL
5568,"2025-11-23 22:58:01",163,"Change Split",0,,"splt 7/7",7,NULL
5569,"2025-11-23 22:59:13",291,"Change Split",0,,SP14-ST14,31,NULL
5570,"2025-11-23 22:58:00",291,"Change Split",1,,"SP 7",8,NULL
5571,"2025-11-23 22:50:46",135,Dropoff,0,67,"Deja 4 suv",77,NULL
5572,"2025-11-23 22:59:27",291,"Change Split",0,,"7-1 lux",53,NULL
5573,"2025-11-23 22:59:22",291,"Change Split",0,0,"Split 14/8",92,NULL
5574,"2025-11-23 22:58:40",291,"Change Split",0,,14,42,NULL
5575,"2025-11-23 22:59:35",291,"Change Split",0,,"Sp 14 St 6",48,NULL
5576,"2025-11-23 22:58:36",291,"Change Split",0,,14-11,22,NULL
5577,"2025-11-23 22:58:33",291,"Change Split",0,,"split 14/ sation13",77,NULL
5578,"2025-11-23 22:59:22",291,"Change Split",0,-,"Split 7 Station 3",60,NULL
5579,"2025-11-23 22:58:21",291,"Change Split",0,,"split 7 luxriot",78,NULL
5580,"2025-11-23 23:00:29",182,"Cleaner in",2,37,"out CAM01 White SUV 00:55",22,NULL
5581,"2025-11-23 22:58:28",291,"Change Split",0,,"SP 7 ST 6",63,NULL
5582,"2025-11-23 23:03:23",256,Dropoff,1,8,"black sedan",10,NULL
5583,"2025-11-23 23:06:47",141,Dropoff,2,18,"2 suv black",25,NULL
5584,"2025-11-23 23:13:20",121,"Cleaner in",2,14,"WHITE SEDAN",79,NULL
5585,"2025-11-23 22:58:38",291,"Change Split",0,0,"Split 14 Station 5",11,NULL
5586,"2025-11-23 23:20:34",313,"Security Patroling",1,10,,63,NULL
5587,"2025-11-23 23:26:57",337,"Security Patroling",1,4,,53,NULL
5588,"2025-11-23 23:24:50",141,Dropoff,1,05,"White SUV",22,NULL
5589,"2025-11-23 23:31:44",357,"Security Patroling",0,21,,78,NULL
5590,"2025-11-23 23:34:24",182,"Cleaner on site",1,5,,79,NULL
5591,"2025-11-23 23:37:06",269,"Cleaner on site",1,25,,66,NULL
5592,"2025-11-23 23:40:26",272,Pickup,1,02,"Seda blue",40,NULL
5593,"2025-11-23 19:30:00",291,"Change Split",0,,"SPLIT 1/1 BLACK AND BLUE",64,NULL
5594,"2025-11-23 23:52:06",230,"Charging Station",1,29,"Blue SUV, Out at 01:19",11,NULL
5595,"2025-11-23 23:55:59",266,"Cleaner out",0,15,"SILVER SUV",44,NULL
5596,"2025-11-24 00:05:09",275,"Security Patroling",1,06,,91,NULL
5597,"2025-11-24 00:06:20",339,"Delivery in",1,15,"Out at 22:32",60,NULL
5598,"2025-11-24 00:06:50",275,"Security Patroling",1,06,,91,NULL
5599,"2025-11-24 00:07:16",230,"Cleaner on site",1,29,,91,NULL
5600,"2025-11-24 00:10:41",240,dropoff,1,02,"Gray SUV",33,NULL
5601,"2025-11-24 00:03:06",357,"Voice Down",1,11,trespasser,66,NULL
5602,"2025-11-24 00:15:39",357,"Security Patroling",1,10,Citadel,66,NULL
5603,"2025-11-24 00:18:35",269,"Employee on site",2,24,,70,NULL
5604,"2025-11-24 00:27:11",219,Dropoff,1,20,"Sedan  blanco - Out 12:57",31,NULL
5605,"2025-11-24 00:26:48",269,Dropoff,1,07,"black sedan, out of the porperty",70,NULL
5606,"2025-11-24 00:27:50",140,"Security Patroling",1,31,,77,NULL
5607,"2025-11-24 00:29:03",231,"Cleaner in",1,65,,92,NULL
5608,"2025-11-24 00:35:19",338,"Charging Station",1,4,"Grey SUV",72,NULL
5609,"2025-11-24 00:54:19",124,"Change Station",0,,gfftyrtr28278528552,4,NULL
5610,"2025-11-24 00:35:16",344,Dropoff,9,20,"9 Vehicles",60,NULL
5611,"2025-11-24 01:05:39",260,Dropoff,0,"10 / 08","BY HAULER / WHITE SUV, BLACK SUV, RED SUV, x2 GRAY SUV, BLUE SUV, WHITE SUV / OUT AT 23:16",44,NULL
5612,"2025-11-24 01:19:06",242,Dropoff,1,01,"out 1:30",91,NULL
5613,"2025-11-24 01:29:38",274,"Security Patroling",0,03,,68,NULL
5614,"2025-11-24 01:37:11",283,"Cleaner out",1,10,"1 woman",8,NULL
5615,"2025-11-24 01:38:16",168,"Delivery in",1,41E,"Out at 01:39",11,NULL
5616,"2025-11-24 01:43:29",152,"Police Patroling",1,07,"Until 1:44",42,NULL
5617,"2025-11-24 01:55:11",141,Dropoff,1,05,"White Sedan",22,NULL
5619,"2025-11-24 02:05:12",291,"START SHIFT",0,,"Do Not Edit - No Editar",43,NULL
5620,"2025-11-24 02:12:27",335,"Cleaner in",0,22,"black sedan",78,NULL
5621,"2025-11-24 02:17:47",133,Dropoff,5,5,SUV,10,NULL
5622,"2025-11-23 23:32:06",344,"Employee out",1,3,"Last employee",60,NULL
5623,"2025-11-24 02:45:55",262,"Employee out",1,1,"grey suv",10,NULL
5624,"2025-11-24 02:53:32",335,"Employee in",0,01,,78,NULL
5625,"2025-11-24 02:56:31",280,Dropoff,0,"06, 08",SUV's,7,NULL
5626,"2025-11-24 03:03:00",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",48,NULL
5627,"2025-11-24 03:03:58",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",8,NULL
5628,"2025-11-24 03:04:47",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",78,NULL
5629,"2025-11-24 22:58:25",291,"Change Split",0,,splt14,54,NULL
5630,"2025-11-24 03:17:17",291,"Change Split",0,,"Split 9",68,NULL
5631,"2025-11-24 03:09:40",275,Dropoff,1,21,"Black Pick Up Truck",11,NULL
5632,"2025-11-24 03:01:41",291,"Change Station",1,,"Split  14 Station 6 Jacobo",40,NULL
5633,"2025-11-24 03:11:59",125,"First Employee",1,4,,70,NULL
5634,"2025-11-24 03:17:15",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",7,NULL
5635,"2025-11-24 03:17:10",291,"Change Split",0,,"SP5 ST2",79,NULL
5636,"2025-11-24 03:16:54",291,"Change Split",0,,"5/4 lux",66,NULL
5637,"2025-11-24 03:17:36",291,"Change Split",0,0,"Split 9 Station 5",11,NULL
5638,"2025-11-24 03:17:45",291,"Change Split",0,,splt9,54,NULL
5639,"2025-11-24 03:17:46",291,"Change Split",0,,"SP9 ST9 OMN",44,NULL
5640,"2025-11-24 03:17:58",291,"Change Split",0,,"Split 14 Station 6",40,NULL
5641,"2025-11-24 03:17:54",291,"Change Split",0,,9,42,NULL
5642,"2025-11-24 03:18:08",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",63,NULL
5643,"2025-11-24 03:18:21",125,"Cleaner on site",1,31,,68,NULL
5644,"2025-11-24 03:18:17",291,"Change Split",9,,station3,70,NULL
5645,"2025-11-24 03:18:50",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",11,NULL
5646,"2025-11-24 03:18:22",159,"First Employee",1,16,,47,NULL
5647,"2025-11-24 03:19:08",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",42,NULL
5648,"2025-11-24 03:19:12",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",54,NULL
5649,"2025-11-24 03:17:00",291,"Change Split",0,0,"Split 9/8",92,NULL
5650,"2025-11-24 03:17:37",291,"Change Split",0,,"5-1 lux",53,NULL
5651,"2025-11-24 03:20:10",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",70,NULL
5652,"2025-11-24 03:17:20",291,"Change Split",0,,"omnia 9/7",72,NULL
5653,"2025-11-24 03:14:22",339,"First Employee",1,12,"Silver sedan / By call",60,NULL
5654,"2025-11-24 03:22:38",315,"Security Patroling",1,5,,79,NULL
5655,"2025-11-24 03:23:18",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",68,NULL
5656,"2025-11-24 03:26:05",291,"Change Split",0,,9/3,35,NULL
5657,"2025-11-23 19:32:29",291,"Change Split",1,,"SPLIT 1/1 BLACK AND BLUE",64,NULL
5658,"2025-11-24 03:27:17",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",33,NULL
5659,"2025-11-24 03:28:18",164,"Security Patroling",0,03,police,35,NULL
5660,"2025-11-24 03:30:21",159,"Security Patroling",0,1,,40,NULL
5661,"2025-11-24 03:30:56",129,"Police Patroling",0,18,,72,NULL
5662,"2025-11-24 03:34:37",270,"Security Patroling",1,13,"suv blanco",77,NULL
5663,"2025-11-24 03:39:44",125,"Cleaner on site",1,41,,77,NULL
5664,"2025-11-24 03:35:05",134,"Cleaner in",1,14,,64,NULL
5665,"2025-11-24 03:45:35",266,"Security Patroling",0,41,citadel,35,NULL
5666,"2025-11-24 03:43:22",137,"Employee in",1,08,"white suv",92,NULL
5667,"2025-11-24 03:48:42",303,"First Employee",1,20,"Black sedan",60,NULL
5668,"2025-11-24 03:16:23",291,"Change Split",1,,"Split 5 Station 3",60,NULL
5669,"2025-11-24 04:00:19",345,"Detailer on site",1,45,,79,NULL
5670,"2025-11-24 03:57:18",291,"Charging Station",0,,4:1,40,NULL
5671,"2025-11-24 04:05:00",291,"First Employee",1,1,"White PT",60,NULL
5672,"2025-11-24 04:07:58",278,"Security Patroling",1,4,CITADEL,79,NULL
5673,"2025-11-24 04:08:53",337,"Security Patroling",1,24,,91,NULL
5674,"2025-11-24 04:18:28",277,"Security Patroling",1,01,"Suv blanca - Cetadel",31,NULL
5675,"2025-11-24 04:20:47",168,"Employee on site",1,42,,77,NULL
5676,"2025-11-24 04:21:31",121,"First Employee",0,5,"White SUV",72,NULL
5677,"2025-11-24 04:29:58",348,"First Employee",1,26,"in a black pick up truck",53,NULL
5678,"2025-11-24 04:30:36",133,"First Employee",1,16,"SILVER SEDAN",79,NULL
5679,"2025-11-24 04:30:20",344,"First Employee",1,30,"Green SUV",60,NULL
5680,"2025-11-24 04:41:22",324,"First Employee",1,26,"white pikap truck",66,NULL
5681,"2025-11-24 04:44:27",257,"Garbage Truck",1,2,,79,NULL
5682,"2025-11-24 04:47:40",189,"First Employee",1,13,"in a black sedan",53,NULL
5683,"2025-11-24 04:47:43",231,"Cleaner out",1,42,"Black sedan",72,NULL
5684,"2025-11-24 04:52:14",126,"First Employee",0,19,"RED SUV",44,NULL
5685,"2025-11-24 04:51:32",292,"First Employee",1,8,"White pikap truck",66,NULL
5686,"2025-11-24 04:52:56",331,"Switch Car",1,5,,91,NULL
5687,"2025-11-24 05:00:39",289,"First Employee",0,24,"White pikap truck",66,NULL
5688,"2025-11-24 05:05:58",164,"First Employee",0,05,"gray suv / black suv",35,NULL
5689,"2025-11-24 05:00:00",162,"Employee on site",1,32,,22,NULL
5690,"2025-11-24 05:01:19",118,"First Employee",1,05,"WHITE HATCHBACK",64,NULL
5691,"2025-11-24 05:08:09",217,"First Employee",1,12,"Picka truck black",40,NULL
5692,"2025-11-24 05:08:36",162,"First Employee",1,51,"Black Sedan",22,NULL
5693,"2025-11-24 05:11:55",345,"Delivery in",1,29,"out 5:14",91,NULL
5694,"2025-11-24 05:13:56",270,"Security Patroling",1,15,CITADEL,79,NULL
5695,"2025-11-24 05:20:20",232,"Security Patroling",1,35,,22,NULL
5696,"2025-11-24 05:21:19",133,"First Employee",1,12,"Seda withe",40,NULL
5697,"2025-11-24 05:27:46",322,"First Employee",0,38,"Red suv",66,NULL
5698,"2025-11-24 05:28:05",313,"First Employee",1,11,"pictruck white",47,NULL
5699,"2025-11-24 05:32:58",236,"First Employee",1,09,"Suv black",40,NULL
5700,"2025-11-24 05:26:06",192,"Voice Down",2,06,"Picatruck - Suv negra -",31,NULL
5701,"2025-11-24 05:32:09",124,"Employee on site",0,28,,35,NULL
5702,"2025-11-24 05:33:29",230,"First Employee",1,17,"WHITE SUV",79,NULL
5703,"2025-11-24 05:34:36",195,"First Employee",1,09,"Gray Sedan",22,NULL
5704,"2025-11-24 05:34:39",215,"Employee in",0,20,,35,NULL
5705,"2025-11-24 05:36:27",129,"First Employee",1,15,"Black pickup truck",72,NULL
5706,"2025-11-24 05:37:19",338,"First Employee",1,07,"pictruck red",47,NULL
5707,"2025-11-24 05:39:45",344,"Security Patroling",0,25,"Out at 5:39 / Red mini van",60,NULL
5708,"2025-11-24 05:39:17",291,"OMNIA Crash",0,,"TOOK BY ST8 CATALINA GARCIA / BACK 05:39",44,NULL
5709,"2025-11-24 05:43:02",345,"Employee in",1,04,,91,NULL
5710,"2025-11-24 05:48:41",167,"First Employee",0,32,"gray suv",35,NULL
5711,"2025-11-24 05:49:34",279,"First Employee",2,26,"Gray SUV Out 6:12",22,NULL
5712,"2025-11-24 05:49:50",191,"First Employee",0,04,"WHITE PUT",44,NULL
5713,"2025-11-24 05:51:51",136,"First Employee",1,10,,25,NULL
5714,"2025-11-24 05:48:32",346,Dropoff,1,1,"black sedan",66,NULL
5715,"2025-11-24 05:50:55",341,"Employee in",1,11,,91,NULL
5716,"2025-11-24 05:54:40",193,"First Employee",1,16,,31,NULL
5717,"2025-11-24 05:56:01",190,"First Employee",0,23,"BLACK SEDAN",44,NULL
5718,"2025-11-24 05:57:27",223,"First Employee",0,12,,31,NULL
5719,"2025-11-24 05:57:53",125,"First Employee",1,12,"GRAY PICK UP TRUCK",79,NULL
5720,"2025-11-24 05:54:52",288,"First Employee",0,31,"Black sedan",60,NULL
5721,"2025-11-24 05:58:43",155,"First Employee",1,11,,72,NULL
5722,"2025-11-24 05:58:38",331,"Employee in",1,07,,91,NULL
5723,"2025-11-24 05:58:23",156,"First Employee",1,48,"gray suv",92,NULL
5724,"2025-11-24 05:58:15",188,"First Employee",0,15,"Gray sedan",60,NULL
5725,"2025-11-24 06:00:42",163,"Cleaner in",0,19,"white pickup truck",35,NULL
5726,"2025-11-24 06:01:34",275,"First Employee",0,15,,72,NULL
5727,"2025-11-24 05:57:50",188,Dropoff,0,40,"Black sedan",60,NULL
5728,"2025-11-24 06:08:29",235,"First Employee",1,33,"RED JEEP",79,NULL
5729,"2025-11-24 06:13:59",266,"Employee on site",0,107,,35,NULL
5730,"2025-11-24 06:13:39",353,"Employee in",1,14,"sedan blanco",91,NULL
5731,"2025-11-24 06:14:19",316,"Employee in",1,16,"sedan red",91,NULL
5732,"2025-11-24 06:20:58",147,"First Employee",1,25,,72,NULL
5733,"2025-11-24 06:23:06",264,Dispatched,1,19,"3 Patrullas suv - Despatched",31,NULL
5734,"2025-11-24 06:23:45",350,"First Employee",1,9,"Black PT",60,NULL
5735,"2025-11-24 06:27:48",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",92,NULL
5736,"2025-11-24 06:27:48",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",44,NULL
5737,"2025-11-24 06:28:44",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",60,NULL
5738,"2025-11-24 06:29:14",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",66,NULL
5739,"2025-11-24 06:30:30",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",29,NULL
5740,"2025-11-24 06:30:39",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",96,NULL
5741,"2025-11-24 06:31:19",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",53,NULL
